Site Code,Site Name,Cells,New MBU,Priority,DG Rating,OMO,OMO Host Name,Host ID,2026-08-01 00:00:00,2026-08-02 00:00:00,2026-08-03 00:00:00,2026-08-04 00:00:00,2026-08-05 00:00:00,2026-08-06 00:00:00,2026-08-07 00:00:00,2026-08-08 00:00:00,2026-08-09 00:00:00,2026-08-10 00:00:00,2026-08-11 00:00:00,2026-08-12 00:00:00,2026-08-13 00:00:00,2026-08-14 00:00:00,2026-08-15 00:00:00,2026-08-16 00:00:00,2026-08-17 00:00:00,2026-08-18 00:00:00,2026-08-19 00:00:00,2026-08-20 00:00:00,2026-08-21 00:00:00,2026-08-22 00:00:00,2026-08-23 00:00:00,2026-08-24 00:00:00,2026-08-25 00:00:00,2026-08-26 00:00:00,2026-08-27 00:00:00,2026-08-28 00:00:00,2026-08-29 00:00:00,2026-08-30 00:00:00,2026-08-31 00:00:00,TDT,T-Fuel,Occurrence ,Total NAR,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th,26th,27th,28th,29th,30th,31st,Fuel Total,MBU,OMO Host Name,Host ID,Type
RUR6085,RUR6085__S_KAPORWALI_ADAWarid_MDSK1890,3,C4-SKT-03,Elite,,,GLO,,,,,,,,,363.3333333333333,,,578.1333333333332,184.36666666666667,,31.5,,,,,270,,,,,,,,,,,,,1427.333333333333,,5,0.983479938271605,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
RUR0178,RUR0178__Sharakot,3,C4-HFZ-06,Platinum,30,,,,46.16666666666667,233.33333333333337,,,,,7.5,49.91666666666668,,6.999999999999999,6.916666666666667,7.250000000000001,9,,7.250000000000001,14.750000000000004,37,7.250000000000001,7.250000000000001,6.749999999999999,,,,,,,,,,,,447.3333333333334,,14,0.9948225308641975,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
Ghk0384,Ghk0384__Gakkarmandi,3,C4-GUJ-02,Elite,30,,,,,,,,,,,,,,,302.25000000000006,,,,18.25,534.5000000000001,,,,,,,,,,,,,,,855.0000000000002,,3,0.9901041666666667,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
SKT5523,SKT5523__S_GreenWoodStLatefabad,3,C4-SKT-03,Platinum,,B2S,Enfrashare,EC1-SKT-02081,75.75,,,279,331.7499999999999,,,343.79999999999995,,,12.333333333333332,,566.4999999999999,,,,,,395.4999999999999,,,,,,,,,,,,,2004.6333333333328,,7,0.976798225308642,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,Enfra,EC1-SKT-02081,Macro
Guj4649,Guj4649__Loyawalabazar,3,C4-GUJ-02,Elite,30,,,,,,,,,149.5,244.5,,,,134.08333333333331,,,,114.83333333333334,,45.50000000000001,,,,,,,,,,,,,,,688.4166666666666,,5,0.9920322145061727,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
DSK5669,DSK5669_H_Gaga Daska Sialkot,3,C4-WZD-07,Elite,,B2S,Enfrashare,EC1-DSK-06497,,,,,,,,,,,,,,,,,,58.5,,,,,,,,,,,,,,58.5,,1,0.9993229166666667,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-WZD-07,,,Macro
SKT4629,SKT4629__FGBoysSchoolSKTCantt,3,C4-SKT-03,Elite,30,,,,,,,,,,,,,,,,,,15.666666666666668,111.33333333333331,,,,,,,,,,,,,,,,126.99999999999999,,2,0.9985300925925925,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
SKT5525,SKT5525_H_Zafarwal Rd Mohalla Nizamabad Sialkot,3,C4-SKT-03,Platinum,,B2S,Enfrashare,EC1-SKT-06469,1042.0166666666673,900.2666666666679,1332.233333333333,607.6500000000001,627,,,,,,,,447.74999999999994,,134.83333333333331,284.3166666666667,1063.3,493.55,,,,,,,,,,,,,,6932.916666666668,,10,0.9197579089506172,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
HWY3412,HWY3412_DskRoadSkt,3,C4-SKT-03,Platinum,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
TDA3941,TDA3941__BusStandTanda,3,C4-GRT-04,Platinum,20,,,,,,,,,,,,,,205.08333333333326,340.83333333333337,,,,,,,,,,,,,,,,,,,,545.9166666666666,,2,0.9936815200617284,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
GUJ3303,GUJ3303_Mubarak Colony,3,C4-GUJ-02,Platinum,9,,,,,,34.74999999999999,194.50000000000003,187.00000000000003,6,,,,,,,,,21.25,,,,,,,,,,,,,,,,,443.50000000000006,,5,0.9948668981481481,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
GUJ6267,GUJ6267__S_MasterCityHousingScheme,3,C4-GUJ-01,Elite,,B2S,Enfrashare,EC1-GUJ-02839,,19.583333333333336,6.916666666666667,158.21666666666664,,,,,81.99999999999999,,,,,,,,,,,,,,,,,,,,,,,266.71666666666664,,4,0.9969130015432098,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
GUJ5479,GUJ5479__S_AllahRakhaTown_CMPak_5624,3,C4-GUJ-01,Platinum,,OMO,CMPak,5624,,,214.25000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.25000000000003,,1,0.9975202546296296,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
GUJ3803,GUJ3803__Usman_Colony,3,C4-GUJ-01,Elite,,,GLO,,60.249999999999986,152.00000000000006,216.99999999999997,,,,294.25,,,,,,,,,,23,1195.1333333333334,153.33333333333334,,,,,,,,,,,,,2094.9666666666667,,7,0.9757527006172839,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
SKT1182,SKT1182__S_Abbot Road_MDSK4174,4,C4-SKT-03,Elite,,,GLO,,,,,,,,,,170,94.46666666666668,,,,,,,,,,,,,,,,,,,,,,264.4666666666667,,2,0.9977042824074074,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
GUJ3816,GUJ3816__Mohallah_Shaheenabad,4,C4-GUJ-02,Elite,20,,,,8.833333333333334,,478.24999999999994,1564.5833333333335,,32.33333333333333,315.75,,,333.46666666666664,622.1166666666666,22.333333333333332,642.4166666666665,,,418.6666666666667,31.333333333333332,185.33333333333331,,353.6666666666666,,,,,,,,,,,,5009.083333333334,,13,0.9565183738425925,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
GUJ5776,GUJ5776__S_Gobandgarh,3,C4-GUJ-02,Elite,,B2S,Enfrashare,EC1-GUJ-02349,,769.3833333333334,,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.6333333333334,,2,0.990860725308642,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
RUR5412,RUR5412__S_ModelTownUgoke,3,C4-WZD-07,Platinum,,B2S,Enfrashare,EC1-SKT-02972,,,,,,,,,,,,,,,39.50000000000001,,,,,,,,,,,,,,,,,39.50000000000001,,1,0.999542824074074,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-WZD-07,,,Macro
KTL6094,KTL6094__S_NokhwalWarid_MDSK1984,3,C4-SKT-03,Elite,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
SKT3812,SKT3812__GhausPura,3,C4-SKT-03,Platinum,27,,,,,,,,,,60.83333333333333,,,,,,,,,,122.50000000000004,378.58333333333337,,,,,,,,,,,,,,561.9166666666667,,3,0.9934963348765432,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
GUJ9730,GUJ9730__MozaMaufiwalaGujnwla,4,C4-GUJ-01,Elite,30,,,,,,,,,38.333333333333336,,,,480.9,,,,,,,60,,,132.73333333333335,,,,,,,,,,,,711.9666666666667,,4,0.9938197337962963,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
KMK8981,KMK8981__MohalaDarveshpura,3,C4-GUJ-01,Elite,20,,,,,,,,,102.58333333333334,257.01666666666665,,41.00000000000001,1131.35,,,,,,,,,,,,,,,,,,,,,,1531.9499999999998,,4,0.9822690972222222,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
GUJ0348,GUJ0348_DC Colony,4,C4-GUJ-02,Elite,30,,,,,,745.8,,,502.9333333333332,640.5000000000001,,,,,,,,,,,,,,,,,,,,,,,,,1889.2333333333331,,3,0.9836004050925926,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
HWY5734,HWY35734__S_Ghuinke,3,C4-SKT-03,Elite,,B2S,Enfrashare,EC1-SMB-02849,,,,,,,,,,,,,,,,,,,310.3333333333333,,,,,,,,,,,,,310.3333333333333,,1,0.9964081790123457,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
GUJ5850,GUJ5850_H_Muslim Town Rehmanpura,3,C4-GUJ-02,Platinum,,B2S,Enfrashare,EC1-GUJ-07827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
KHR2593,KHR2593_0295 Offload,3,C4-MBD-08,Elite,20,,,,,,,,,,,,42.75,139.50000000000003,57.24999999999999,,,,,,,,,190.96666666666667,,,,,,,,,,,,430.4666666666667,,4,0.9950177469135802,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-MBD-08,,,Macro
GUJ9450,GUJ9450__S_Gulshanabad Warid_MDGJ4155,3,C4-GUJ-02,Elite,27,,,,143.66666666666669,123.16666666666666,131.74999999999997,,,306.7499999999999,6.416666666666667,,,187,1439.983333333333,3.5,22.916666666666668,11.666666666666668,29,48.16666666666667,4.333333333333333,136.91666666666666,80.33333333333333,61.499999999999986,,,,,,,,,,,,2737.0666666666657,,16,0.968320987654321,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
RUR6208,RUR6208__S_GaliNamber_wali_KhutialaSheikhan_MR335302,3,C4-MBD-08,Platinum,30,,,,42.66666666666667,,50.25,,,,,100.99999999999997,,,,49.833333333333336,186.49999999999997,163.75000000000003,42.5,154.75000000000003,136.00000000000003,,13.5,301.33333333333337,,,,,,,,,,,,1242.0833333333335,,11,0.9856240354938273,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-MBD-08,,,Macro
SKT2117,SKT2117__AdalatGarh,3,C4-SKT-03,Platinum,,OMO,UFONE,7757,,,,,,,,,,,,,,,,,,8.916666666666668,,,,,,,,,,,,,,8.916666666666668,,1,0.9998967978395062,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,UFone,7757,Macro
MIR2210,MIR2210__Sheikhatahir,3,C4-MBD-08,Platinum,20,,,,,,,,,,,,,,,,,,,,71,,294.08333333333337,1150.4166666666665,,,,,,,,,,,,1515.5,,3,0.9824594907407408,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-MBD-08,,,Macro
GUJ0729,GUJ0729__KalarAbadiNowshera,3,C4-GUJ-02,Elite,20,,,,,,33.99999999999999,650.4166666666666,221.58333333333337,5.750000000000001,147.66666666666666,,,,,43.58333333333333,,,20.75,33.25,198.16666666666666,,,150.25000000000003,,,,,,,,,,,,1505.4166666666667,,10,0.9825761959876543,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
GUJ3304,GUJ3304__IhasanHospNowshera,3,C4-GUJ-02,Platinum,9,,,,26.25,,33.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.24999999999999,,2,0.9993026620370371,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
GUJ4178,GUJ4178__Mohallah_Zahid,3,C4-GUJ-02,Elite,30,,,,21.833333333333332,59.66666666666666,38.833333333333336,12,35.166666666666664,,,,,24.583333333333332,40.24999999999999,25.416666666666664,12.5,21.416666666666668,11.75,19.166666666666664,10,26.249999999999996,12.25,12.416666666666664,,,,,,,,,,,,383.50000000000006,,16,0.9955613425925925,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
