Code,Vendor,BSC,Site,Sector,Occurring,Clearing,DT,SiteType,Priority,Type,Region,Sub-Region,Comm_Region,OSV,Proposed Region,Zone,MBU#,RBU,hour,minute,SiteCode,NoofCells,Outage Level,SITE,OCC,CLR,ALARM,Corelation Reason,Reason Category,Detailed Category,General,Reasons,Deodar/NonDeodar,,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC29648__S_MuhallaHaiderabad,2026-08-01 05:17:50,2026-08-01 05:26:15,8.416666666666666,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,5,17,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC39648__S_MuhallaHaiderabad,2026-08-01 05:17:50,2026-08-01 05:26:15,8.416666666666666,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,5,17,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC19648__S_MuhallaHaiderabad,2026-08-01 05:17:50,2026-08-01 05:26:20,8.5,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,5,17,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC29648__S_MuhallaHaiderabad,2026-08-01 17:29:31,2026-08-01 17:36:01,6.5,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,17,29,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC19648__S_MuhallaHaiderabad,2026-08-01 17:29:31,2026-08-01 17:35:51,6.333333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,17,29,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC39648__S_MuhallaHaiderabad,2026-08-01 17:29:31,2026-08-01 17:36:01,6.5,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,17,29,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC19648__S_MuhallaHaiderabad,2026-08-01 21:45:36,2026-08-01 21:50:56,5.333333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,21,45,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC29648__S_MuhallaHaiderabad,2026-08-01 21:45:36,2026-08-01 21:50:56,5.333333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,21,45,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC39648__S_MuhallaHaiderabad,2026-08-01 21:45:36,2026-08-01 21:50:56,5.333333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,21,45,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC29648__S_MuhallaHaiderabad,2026-08-01 22:02:56,2026-08-01 22:07:56,5,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,22,2,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC19648__S_MuhallaHaiderabad,2026-08-01 22:02:56,2026-08-01 22:07:56,5,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,22,2,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC39648__S_MuhallaHaiderabad,2026-08-01 22:02:56,2026-08-01 22:07:56,5,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,22,2,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC39648__S_MuhallaHaiderabad,2026-08-01 23:38:21,2026-08-01 23:43:41,5.333333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,23,38,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC19648__S_MuhallaHaiderabad,2026-08-01 23:38:21,2026-08-01 23:43:41,5.333333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,23,38,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
ALC9648,Huawei,GUJ006H__Pindibypass_6,ALC9648__S_MuhallaHaiderabad,ALC29648__S_MuhallaHaiderabad,2026-08-01 23:38:21,2026-08-01 23:43:31,5.166666666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,23,38,ALC9648,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
AMG8795,Huawei,SKT003H__IndustrialEstate_SKT_3,AMG8795__S_Ludhaywala,AMG28795__S_Ludhaywala,2026-08-01 21:43:48,2026-08-01 22:57:43,73.91666666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,21,43,AMG8795,4,Site,,,,,,Genset Faulty / Minor Repairing Required,Power - Genset,Power,DG Fault,Deodar,T-Prime/DG on rest,,
AMG8795,Huawei,SKT003H__IndustrialEstate_SKT_3,AMG8795__S_Ludhaywala,AMG18795__S_Ludhaywala,2026-08-01 21:43:48,2026-08-01 22:57:43,73.91666666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,21,43,AMG8795,4,Site,,,,,,Genset Faulty / Minor Repairing Required,Power - Genset,Power,DG Fault,Deodar,T-Prime/DG on rest,,
AMG8795,Huawei,SKT003H__IndustrialEstate_SKT_3,AMG8795__S_Ludhaywala,AMG48795__S_Ludhaywala,2026-08-01 21:43:48,2026-08-01 22:57:43,73.91666666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,21,43,AMG8795,4,Site,,,,,,Genset Faulty / Minor Repairing Required,Power - Genset,Power,DG Fault,Deodar,T-Prime/DG on rest,,
AMG8795,Huawei,SKT003H__IndustrialEstate_SKT_3,AMG8795__S_Ludhaywala,AMG38795__S_Ludhaywala,2026-08-01 21:43:48,2026-08-01 22:57:43,73.91666666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-HFZ-06,Central A,21,43,AMG8795,4,Site,,,,,,Genset Faulty / Minor Repairing Required,Power - Genset,Power,DG Fault,Deodar,T-Prime/DG on rest,,
ASH1251,Huawei,GUJ006H__Pindibypass_6,ASH1251__S_AshrafAbad_Ufone_7743,ASH31251__S_AshrafAbad_Ufone_7743,2026-08-01 08:54:13,2026-08-01 11:36:18,162.0833333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,7,C4-GUJ-01,Central A,8,54,ASH1251,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,OMO/Ufone/CP prime/wapda outage,,
ASH1251,Huawei,GUJ006H__Pindibypass_6,ASH1251__S_AshrafAbad_Ufone_7743,ASH21251__S_AshrafAbad_Ufone_7743,2026-08-01 08:54:13,2026-08-01 11:36:18,162.0833333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,7,C4-GUJ-01,Central A,8,54,ASH1251,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,OMO/Ufone/CP prime/wapda outage,,
ASH1251,Huawei,GUJ006H__Pindibypass_6,ASH1251__S_AshrafAbad_Ufone_7743,ASH11251__S_AshrafAbad_Ufone_7743,2026-08-01 08:54:13,2026-08-01 11:36:08,161.9166666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,7,C4-GUJ-01,Central A,8,54,ASH1251,3,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,OMO/Ufone/CP prime/wapda outage,,
BGA6987,Huawei,GUJ004H__Pindibypass_01,BGA6987__S_KhewaMandi,BGA16987__S_KhewaMandi,2026-08-01 12:11:17,2026-08-01 13:46:12,94.91666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-MBD-08,Central A,12,11,BGA6987,3,Site,,,,,,Genset Out Of Fuel,Power - Fuel,Power,Re-Fueling Issue,Deodar,Fuel end/wapda outage,,
BGA6987,Huawei,GUJ004H__Pindibypass_01,BGA6987__S_KhewaMandi,BGA26987__S_KhewaMandi,2026-08-01 12:11:17,2026-08-01 13:46:12,94.91666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-MBD-08,Central A,12,11,BGA6987,3,Site,,,,,,Genset Out Of Fuel,Power - Fuel,Power,Re-Fueling Issue,Deodar,Fuel end/wapda outage,,
BGA6987,Huawei,GUJ004H__Pindibypass_01,BGA6987__S_KhewaMandi,BGA36987__S_KhewaMandi,2026-08-01 12:11:17,2026-08-01 13:46:12,94.91666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-MBD-08,Central A,12,11,BGA6987,3,Site,,,,,,Genset Out Of Fuel,Power - Fuel,Power,Re-Fueling Issue,Deodar,Fuel end/wapda outage,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL32204__S_MairShareef,2026-08-01 03:17:51,2026-08-01 03:22:21,4.5,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,3,17,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL22204__S_MairShareef,2026-08-01 03:17:51,2026-08-01 03:22:26,4.583333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,3,17,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL12204__S_MairShareef,2026-08-01 03:17:51,2026-08-01 03:22:16,4.416666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,3,17,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL32204__S_MairShareef,2026-08-01 03:43:31,2026-08-01 03:48:01,4.5,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,3,43,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL12204__S_MairShareef,2026-08-01 03:43:31,2026-08-01 03:48:01,4.5,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,3,43,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL22204__S_MairShareef,2026-08-01 03:43:31,2026-08-01 03:48:01,4.5,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,3,43,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL22204__S_MairShareef,2026-08-01 13:47:27,2026-08-01 13:52:07,4.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,13,47,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL32204__S_MairShareef,2026-08-01 13:47:27,2026-08-01 13:52:07,4.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,13,47,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL12204__S_MairShareef,2026-08-01 13:47:27,2026-08-01 13:52:07,4.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,13,47,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL32204__S_MairShareef,2026-08-01 13:59:17,2026-08-01 14:03:52,4.583333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,13,59,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL22204__S_MairShareef,2026-08-01 13:59:17,2026-08-01 14:03:57,4.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,13,59,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL12204__S_MairShareef,2026-08-01 13:59:17,2026-08-01 14:03:57,4.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,13,59,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL12204__S_MairShareef,2026-08-01 16:02:12,2026-08-01 16:08:52,6.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,16,2,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL32204__S_MairShareef,2026-08-01 16:02:12,2026-08-01 16:09:02,6.833333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,16,2,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL22204__S_MairShareef,2026-08-01 16:02:12,2026-08-01 16:09:02,6.833333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,16,2,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL12204__S_MairShareef,2026-08-01 19:45:22,2026-08-01 19:49:52,4.5,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,19,45,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL22204__S_MairShareef,2026-08-01 19:45:22,2026-08-01 19:50:02,4.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,19,45,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL32204__S_MairShareef,2026-08-01 19:45:22,2026-08-01 19:50:02,4.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,19,45,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL12204__S_MairShareef,2026-08-01 20:16:22,2026-08-01 20:20:57,4.583333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,20,16,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL22204__S_MairShareef,2026-08-01 20:16:22,2026-08-01 20:20:57,4.583333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,20,16,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL32204__S_MairShareef,2026-08-01 20:16:22,2026-08-01 20:20:57,4.583333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,20,16,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL22204__S_MairShareef,2026-08-01 21:20:22,2026-08-01 21:24:57,4.583333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,21,20,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL12204__S_MairShareef,2026-08-01 21:20:22,2026-08-01 21:24:57,4.583333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,21,20,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
BGL2204,Huawei,ISB016H__I10_ISB_16,BGL2204__S_MairShareef,BGL32204__S_MairShareef,2026-08-01 21:20:22,2026-08-01 21:24:57,4.583333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-GRT-04,Central A,21,20,BGL2204,3,Site,,,,,,Zero or Low Battery Backup,Power,Power,BB Zero,Deodar,BB ZERO,,
DAD6974,Huawei,GUJ004H__Pindibypass_01,DAD6974__S_BharayWalaPhalia,DAD46974__S_BharayWalaPhalia,2026-08-01 21:12:48,2026-08-01 21:38:48,26,General,General,Macro,Central A,No,Central 4,Huawei,R1,10,C4-MBD-08,Central A,21,12,DAD6974,4,Cell,,,,,,BSS - Hardware Fault - HW Replaced,BSS,BSS,BSS,Non Deodar,RRU power connector faulty,,
DHW6096,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6096__S_DhallewalWarid_MDSK1968,DHW46096__S_DhallewalWarid_MDSK1968,2026-08-01 11:20:18,2026-08-01 13:40:18,140,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,11,20,DHW6096,4,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,OMO/Ufone/CP prime/wapda outage,,
DHW6096,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6096__S_DhallewalWarid_MDSK1968,DHW36096__S_DhallewalWarid_MDSK1968,2026-08-01 11:20:18,2026-08-01 13:40:13,139.9166666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,11,20,DHW6096,4,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,OMO/Ufone/CP prime/wapda outage,,
DHW6096,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6096__S_DhallewalWarid_MDSK1968,DHW26096__S_DhallewalWarid_MDSK1968,2026-08-01 11:20:18,2026-08-01 13:40:13,139.9166666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,11,20,DHW6096,4,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,OMO/Ufone/CP prime/wapda outage,,
DHW6096,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6096__S_DhallewalWarid_MDSK1968,DHW16096__S_DhallewalWarid_MDSK1968,2026-08-01 11:20:18,2026-08-01 13:40:13,139.9166666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,11,20,DHW6096,4,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,OMO/Ufone/CP prime/wapda outage,,
DHW6096,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6096__S_DhallewalWarid_MDSK1968,DHW36096__S_DhallewalWarid_MDSK1968,2026-08-01 13:50:28,2026-08-01 14:19:08,28.66666666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,13,50,DHW6096,4,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,OMO/Ufone/CP prime/wapda outage,,
DHW6096,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6096__S_DhallewalWarid_MDSK1968,DHW46096__S_DhallewalWarid_MDSK1968,2026-08-01 13:50:28,2026-08-01 14:19:08,28.66666666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,13,50,DHW6096,4,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,OMO/Ufone/CP prime/wapda outage,,
DHW6096,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6096__S_DhallewalWarid_MDSK1968,DHW16096__S_DhallewalWarid_MDSK1968,2026-08-01 13:50:28,2026-08-01 14:19:08,28.66666666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,13,50,DHW6096,4,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,OMO/Ufone/CP prime/wapda outage,,
DHW6096,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6096__S_DhallewalWarid_MDSK1968,DHW26096__S_DhallewalWarid_MDSK1968,2026-08-01 13:50:28,2026-08-01 14:18:58,28.5,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,13,50,DHW6096,4,Site,,,,,,Power Issue On OMO,Shared,Shared,OMO,Non Deodar,OMO/Ufone/CP prime/wapda outage,,
DHW6981,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6981__S_ChakralaSialkot,DHW36981__S_ChakralaSialkot,2026-08-01 09:31:58,2026-08-01 10:02:33,30.58333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,9,31,DHW6981,3,Site,,,,,,Genset Out Of Fuel,Power - Fuel,Power,Re-Fueling Issue,Deodar,Fuel end/wapda outage,,
DHW6981,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6981__S_ChakralaSialkot,DHW16981__S_ChakralaSialkot,2026-08-01 09:31:58,2026-08-01 10:02:23,30.41666666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,9,31,DHW6981,3,Site,,,,,,Genset Out Of Fuel,Power - Fuel,Power,Re-Fueling Issue,Deodar,Fuel end/wapda outage,,
DHW6981,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6981__S_ChakralaSialkot,DHW26981__S_ChakralaSialkot,2026-08-01 09:31:58,2026-08-01 10:02:33,30.58333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,9,31,DHW6981,3,Site,,,,,,Genset Out Of Fuel,Power - Fuel,Power,Re-Fueling Issue,Deodar,Fuel end/wapda outage,,
DHW6981,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6981__S_ChakralaSialkot,DHW36981__S_ChakralaSialkot,2026-08-01 12:47:31,2026-08-01 13:39:36,52.08333333333334,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,12,47,DHW6981,3,Site,DHW6981__S_ChakralaSialkot,2026-08-01 12:47:30,2026-08-01 13:37:41,LOW,Suspected Power Issue,Genset Out Of Fuel,Power - Fuel,Power,Re-Fueling Issue,Deodar,Fuel end/wapda outage,,
DHW6981,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6981__S_ChakralaSialkot,DHW16981__S_ChakralaSialkot,2026-08-01 12:47:31,2026-08-01 13:39:36,52.08333333333334,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,12,47,DHW6981,3,Site,DHW6981__S_ChakralaSialkot,2026-08-01 12:47:30,2026-08-01 13:37:41,LOW,Suspected Power Issue,Genset Out Of Fuel,Power - Fuel,Power,Re-Fueling Issue,Deodar,Fuel end/wapda outage,,
DHW6981,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6981__S_ChakralaSialkot,DHW26981__S_ChakralaSialkot,2026-08-01 12:47:31,2026-08-01 13:39:36,52.08333333333334,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,12,47,DHW6981,3,Site,DHW6981__S_ChakralaSialkot,2026-08-01 12:47:30,2026-08-01 13:37:41,LOW,Suspected Power Issue,Genset Out Of Fuel,Power - Fuel,Power,Re-Fueling Issue,Deodar,Fuel end/wapda outage,,
DHW6981,Huawei,SKT003H__IndustrialEstate_SKT_3,DHW6981__S_ChakralaSialkot,DHW16981__S_ChakralaSialkot,2026-08-01 13:44:46,2026-08-01 14:21:31,36.75,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-SKT-03,Central A,13,44,DHW6981,3,Site,DHW6981__S_ChakralaSialkot,2026-08-01 13:43:20,2026-08-01 14:19:38,LOW,Suspected Power Issue,Genset Out Of Fuel,Power - Fuel,Power,Re-Fueling Issue,Deodar,Fuel end/wapda outage,,
