SiteCode,Site Name,NoofCells,(2G/3G),Priority,Type,Category,MBU#,OMO Colocation,OMO host name ,DG site,2026-08-01 00:00:00,2026-08-02 00:00:00,2026-08-03 00:00:00,2026-08-04 00:00:00,2026-08-05 00:00:00,2026-08-06 00:00:00,2026-08-07 00:00:00,2026-08-08 00:00:00,2026-08-09 00:00:00,2026-08-10 00:00:00,2026-08-11 00:00:00,2026-08-12 00:00:00,2026-08-13 00:00:00,2026-08-14 00:00:00,2026-08-15 00:00:00,2026-08-16 00:00:00,2026-08-17 00:00:00,2026-08-18 00:00:00,2026-08-19 00:00:00,2026-08-20 00:00:00,2026-08-21 00:00:00,2026-08-22 00:00:00,2026-08-23 00:00:00,2026-08-24 00:00:00,2026-08-25 00:00:00,2026-08-26 00:00:00,2026-08-27 00:00:00,2026-08-28 00:00:00,2026-08-29 00:00:00,2026-08-30 00:00:00,2026-08-31 00:00:00,Frequency,4G NAR
RUR5727,RUR5727_H_USF_MOT_M11_U3_Guniaur Gujranwala,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,Tawal,Tawal,Non DG Site,0,0,0,28.596643518518,85.966435185185,100,100,99.082754629629,100,100,100,100,100,100,100,100,100,100,91.666666666666,62.897376543209,,,,,,,,,,,,8,78.41049382716037
GUJ4715,GUJ4715__S_GUJDairyAndMilkShop,9,2G/LTE,Gold,Macro,B2S,C4-GUJ-01,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
GUJ6042,GUJ6042__S_CitiHousingPhase2,9,2G/LTE,Gold,Macro,B2S,C4-GUJ-01,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,99.400077160493,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.97000385802465
NVK6051,NVK6051__S_KidsPlanetMontessori,6,2G/LTE,Gold,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,91.171875,100,100,100,100,100,100,91.15162037037,,,,,,,,,,,,2,99.1161747685185
RUR6466,RUR6466__S_Sakhi_LHFR16TP,3,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,Jazz Guest/TELENOR Host,TELENOR,Non DG Site,100,100,100,100,100,100,81.703317901234,100,100,100,100,100,100,75.694444444444,100,100,100,100,100,100,,,,,,,,,,,,2,97.8698881172839
SKT4194,SKT4194__S_Sethi Plaza Sialkot_IESK0032,2,2G/LTE,Bronze,Micro,Jazz CP Prime,C4-SKT-03,JAZZ,JAZZ,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,99.90162037037,100,100,100,100,100,99.994212962963,100,,,,,,,,,,,,2,99.99479166666666
SKT6408,SKT6408__S_MeharStGohadpur,9,2G/LTE,Platinum,Macro,B2S,C4-SKT-03,E.Co,E.CO,Non DG Site,100,100,100,100,100,100,100,100,100,99.988425925925,99.988425925925,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,2,99.9988425925925
KTL6094,KTL6094__S_NokhwalWarid_MDSK1984,9,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
SMB4742,SMB4742__S_TheEducators,6,2G/LTE,Gold,Macro,B2S,C4-WZD-07,E.Co,E.CO,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
GUJ6808,GUJ6808__S_MianSansi_CMPak43352,6,2G/LTE,Gold,Macro,OMO,C4-GUJ-02,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.999035493827,100,,,,,,,,,,,,1,99.99995177469135
DSK9027,DSK9027__S_HameedColony,6,2G/LTE,Diamond,Macro,B2S,C4-WZD-07,Tawal,Tawal,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
GUJ6809,GUJ6809__S_UniversityOfKotli_CMPak43241,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,92.333140432098,89.913194444444,78.02662037037,94.329668209876,92.939814814814,93.090277777777,65.944251543209,83.616898148148,95.711805555555,93.59375,98.211805555555,94.12037037037,83.802083333333,94.039351851851,90.798611111111,92.638888888888,87.332175925925,93.194444444444,92.000385802469,93.34587191358,,,,,,,,,,,,20,89.94917052469086
GJR0841,GJR0841__S_Service Ind_gujrat,4,2G/LTE,Bronze,Macro,Deodar CP Prime,C4-GRT-04,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.344618055555,99.997106481481,100,,,,,,,,,,,,2,99.9670862268518
RUR9019,RUR9019__S_NewCrescentPublicHighSchool_CMPak4382,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,Enfrashare,Enfrashare,Non DG Site,100,100,91.435185185185,100,93.524305555555,100,100,100,100,93.373842592592,100,90.630787037037,100,100,100,100,92.61574074074,100,93.078703703703,100,,,,,,,,,,,,6,97.7329282407406
AMN9053,AMN9053__S_Eminabad,6,2G+4G+L9,Bronze,Macro,B2S,C4-GUJ-01,TAWAL,Tawal,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
GJR9032,GJR9032__S_RabbitsFarm_CMPak43168,6,2G+4G+L9,Bronze,Macro,OMO,C4-GRT-04,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,100,100,100,100,100,70.833333333333,18.697916666666,51.851851851851,100,100,100,100,100,100,100,100,100,100,95.092592592592,,,,,,,,,,,,4,91.82378472222209
GUJ8151,GUJ8151__T_SikandarKursiHouse,2,2G/3G,Bronze,Micro,Jazz CP Prime,C4-GUJ-02,JAZZ,JAZZ,Non DG Site,99.704861111111,96.67824074074,95.850694444444,88.362268518518,94.739583333333,68.616898148148,97.494212962963,100,100,100,100,100,91.400462962963,100,100,100,100,100,100,93.80787037037,,,,,,,,,,,,9,96.3327546296295
HWY9044,HWY9044__S_Salar_CMPak7118,6,2G+4G+L9,Bronze,Macro,OMO,C4-NRW-05,ZONG,ZONG,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
MBN5670,MBN5670_H_Rehmanpura Mandi Bahauddin_Relocation_MBN5548,6,2G+4G+L9,Diamond,Macro,B2S,C4-MBD-08,E.Co,E.CO,Non DG Site,99.963348765432,100,100,99.907407407407,99.87461419753,100,99.797453703703,100,97.1875,100,99.942129629629,100,100,99.918981481481,100,97.949459876543,93.617283950617,100,100,100,,,,,,,,,,,,9,99.4079089506171
NRW9048,NRW9048__S_MedinaTownPark,6,2G+4G+L9,Gold,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,100,100,100,66.735146604938,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,98.33675733024691
PND9055,PND9055__S_DarbarSufiMuhammadInayatHajvery,6,2G+4G+L9,Bronze,Macro,B2S,C4-HFZ-06,TAWAL,Tawal,Non DG Site,100,100,100,100,100,100,100,100,95.653935185185,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.78269675925925
PSR9054,PSR9054__S_AliAkbarStreet,9,2G+4G+L9,Gold,Macro,B2S,C4-NRW-05,TAWAL,Tawal,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR0423,RUR0423__S_HabibpurWarid_MDSK5041,3,2G,Bronze,Macro,OMO,C4-WZD-07,Jazz Guest/UFONE Host,UFONE,Non DG Site,94.450231481481,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,84.577546296296,,,,,,,,,,,,2,98.95138888888886
RUR5144,RUR5144__S_DCONarowal,1,2G/LTE,Platinum,Micro,Jazz CP Prime,C4-NRW-05,JAZZ,JAZZ,Non DG Site,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,20,0
RUR6617,RUR6617_H_Galluke Motorway,12,2G/LTE,Gold,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,90.188078703703,96.349826388888,100,100,100,100,100,100,100,91.106770833333,100,73.263406635802,100,100,100,,,,,,,,,,,,4,97.5454041280863
RUR6618,RUR6618_H_Kathrani Motorway,9,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR9038,RUR9038__S_Mandiala,6,2G+4G+L9,Bronze,Macro,B2S,C4-GUJ-01,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
SKT9468,SKT9468__S_Langri_wala_Ranger_road_MDSK4284,18,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,Jazz Host/UFONE Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89.238683127572,,,,,,,,,,,,1,99.46193415637859
RUR9062,LTE_RUR9062_S_USF USLK002_SaderainGujrat,4,2G+4G+L9,Bronze,Macro,Solar+DG,C4-GRT-04,JAZZ,DEODAR,DG site,100,100,100,100,100,100,67.372685185185,100,100,100,100,100,100,90.033275462963,100,100,100,100,100,100,,,,,,,,,,,,2,97.8702980324074
SKG9037,SKG9037__S_Tera,9,2G+4G+L9,Gold,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,99.286908436214,100,100,82.280092592592,91.957947530864,100,99.472736625514,98.921682098765,93.505015432098,100,100,98.01311728395,81.05324074074,91.747685185185,93.046553497942,97.922453703703,100,85.421810699588,95.165895061728,87.869727366255,,,,,,,,,,,,14,94.7832433127569
PMD9689,PMD9689__S_KobayChak_PT,20,2G/3G/LTE,Platinum,Macro,Standby,C4-SKT-03,Jazz Host/TELENOR Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
SKT5699,SKT5699__S_BijliMohalla,12,2G/LTE,Elite,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,100,100,92.659625771604,94.091435185185,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.992283950617,100,,,,,,,,,,,,3,99.3371672453703
KMK9066,KMK9066__S_BaghdadTown,6,2G+3G+4G,Bronze,Macro,B2S,C4-GUJ-01,E.CO,E.CO,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
NRW9050,NRW9050__S_NationInstituteOfTechnology_TPLNW010,6,2G+3G+4G,Bronze,Macro,B2S,C4-NRW-05,Jazz Guest/TELENOR Host,TELENOR,Non DG Site,100,100,100,66.736111111111,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,98.33680555555554
SKG9076,SKG9076__S_RasheedPura,9,2G+3G+4G,Bronze,Macro,B2S,C4-NRW-05,E.CO,E.CO,Non DG Site,100,100,100,83.136574074074,91.957947530864,100,100,72.310313786008,98.55324074074,100,77.407407407407,100,100,100,74.357638888888,100,100,76.527777777777,100,98.697916666666,,,,,,,,,,,,8,93.6474408436212
MUS9612,MUS9612__S_LakhaMusaKhurd,6,2G/3G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.483024691358,94.534143518518,,,,,,,,,,,,2,99.7008584104938
GUJ9789,GUJ9789__Q_MobilinkHouseGUJ,1,2G/3G/LTE,Bronze,Micro,Jazz CP Prime,C4-GUJ-02,JAZZ,JAZZ,Non DG Site,99.091435185185,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.605324074074,99.994212962963,100,,,,,,,,,,,,3,99.8845486111111
HWY9278,LTE_HWY9278__S_ Nadala SandhRorhiSharif,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,Tawal,Tawal,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86.177662037037,96.579861111111,,,,,,,,,,,,2,99.1378761574074
RUR9282,RUR9282__S_HarbanspurZafarwal,6,2G+4G+L9,Bronze,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,83.478009259259,100,100,83.431712962963,100,100,100,83.998842592592,100,100,82.818287037037,100,,,,,,,,,,,,4,96.68634259259255
HWY5619,HWY5619_H_Lalamusa Gt Rd Kotla Qasim Gujrat,6,2G+4G+L9,Bronze,Macro,OMO,C4-GRT-04,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,100,100,100,100,100,100,100,100,89.742476851851,100,100,100,100,100,100,99.982638888888,100,100,99.094328703703,,,,,,,,,,,,3,99.4409722222221
SDL9296,SDL9296__S_PTCLExchange_GTRP2168,9,2G+4G+L9,Bronze,Macro,OMO,C4-GRT-04,Jazz Guest/PTCL Host,PTCL,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR6022,LTE_RUR6022__S_BhoaHassan_GTRP2094,6,2G/LTE,Bronze,Macro,OMO,C4-MBD-08,Jazz Guest/PTCL Host,PTCL,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,99.620949074074,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.9810474537037
RUR9063,LTE_RUR9063__S_Doga_CMPak4824,9,2G/LTE,Bronze,Macro,OMO,C4-MBD-08,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.053369341563,100,98.613040123456,86.290509259259,,,,,,,,,,,,3,98.99784593621389
PHA9332,LTE_PHA9332__S_JamiaMasjidFarooqEAzam,6,2G/LTE,Bronze,Macro,B2S,C4-MBD-08,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.876157407407,100,,,,,,,,,,,,1,99.89380787037035
GUJ9306,LTE_GUJ9306__S_BISECricketGround,9,2G/LTE,Bronze,Macro,B2S,C4-GUJ-02,Tawal,Enfrashare,Non DG Site,99.914480452674,100,100,100,100,100,100,100,100,100,99.614197530864,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,2,99.9764338991769
NRW9343,LTE_NRW9343__S_TheCollegeOfLawNarowal,9,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,100,99.810956790123,99.804526748971,66.145833333333,100,100,99.610339506172,99.808384773662,80.951646090535,99.783950617283,99.792952674897,99.988425925925,89.751157407407,99.579475308642,64.805169753086,99.987139917695,99.805812757201,100,99.97427983539,99.755658436214,,,,,,,,,,,,16,94.96778549382678
SKT5140,SKT5140__S_GPO_MDSK1887,9,2G/3G/LTE,Diamond,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,100,100,89.315200617283,100,100,100,100,100,91.853780864197,91.666666666666,91.666666666666,78.141878858024,91.566840277777,94.780574845679,100,100,100,91.125578703703,100,100,,,,,,,,,,,,8,96.00585937499974
JPB9368,LTE_JPB9368__S_UtilityStore,6,2G+4G+L9,Bronze,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,91.793981481481,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.58969907407405
GUJ9350,GUJ9350__S_MuhammadPura,9,2G+4G+L9,Bronze,Macro,B2S,C4-GUJ-02,ATL,ATL,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
MBN9360,MBN9360__S_LilaTown,6,2G+4G+L9,Bronze,Macro,B2S,C4-MBD-08,E.co,E.co,Non DG Site,97.573302469135,100,100,98.061342592592,99.884259259259,96.510416666666,96.111111111111,100,97.991898148148,100,99.947916666666,99.994212962963,100,97.619598765432,100,100,99.253472222222,100,100,100,,,,,,,,,,,,10,99.1473765432097
RUR9361,RUR9361__S_ThattaKhairoMatmal,6,2G+4G+L9,Bronze,Macro,B2S,C4-HFZ-06,E.co,E.co,Non DG Site,100,100,100,100,83.020833333333,100,91.984953703703,100,85.873842592592,100,100,84.0625,100,96.493055555555,100,80.208333333333,100,100,100,100,,,,,,,,,,,,6,96.08217592592581
SKT3200,SKT3200__P_GaudPur,18,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,Jazz Host/CM-PAK Guest,DEODAR,DG site,97.910558127572,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.222929526749,99.138052983539,,,,,,,,,,,,3,99.813577031893
RUR9357,RUR9357__S_TatlayAali,9,2G+4G+L9,Bronze,Macro,B2S,C4-HFZ-06,E.co,E.co,Non DG Site,100,95.306712962963,92.702546296296,100,100,100,100,100,100,100,100,100,95.412808641975,100,100,100,100,100,99.145447530864,100,,,,,,,,,,,,4,99.12837577160491
KMK9308,KMK9308__S_ImamBargahKashana,6,2G+4G+L9,Bronze,Macro,B2S,C4-GUJ-01,ATL,ATL,Non DG Site,100,99.844714506172,100,99.97974537037,100,100,99.983603395061,100,100,100,100,100,95.402199074074,99.694251543209,100,100,100,100,100,100,,,,,,,,,,,,5,99.7452256944443
SKT5525,SKT5525_H_Zafarwal Rd Mohalla Nizamabad Sialkot,9,2G/LTE,Platinum,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,65.493827160493,59.710648148148,49.039994855967,81.441615226337,84.719007201646,100,100,100,100,100,100,100,89.17824074074,100,96.765046296296,92.505787037037,74.122299382716,87.47299382716,99.994212962963,100,,,,,,,,,,,,11,89.02218364197515
RUR9031,LTE_RUR9031__S_Jatria_CMPak43660,9,2G+4G+L900,Bronze,Macro,B2S,C4-GRT-04,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,100,100,100,100,100,100,100,100,100,97.936599794238,100,70.833333333333,67.112268518518,87.739197530864,38.684413580246,100,100,84.132587448559,99.384645061728,,,,,,,,,,,,7,92.2911522633743
GJR9359,GJR9359__S_AminAbadGali3,6,2G+4G+L9,Bronze,Macro,B2S,C4-GRT-04,E.co,E.co,Non DG Site,100,99.056712962963,99.311342592592,100,100,86.62037037037,100,100,100,100,97.494212962963,100,100,98.796296296296,100,100,95.613425925925,100,100,100,,,,,,,,,,,,6,98.84461805555546
RUR9369,LTE_RUR9369__S_Sumlanwala,6,2G/LTE,Bronze,Macro,B2S,C4-MBD-08,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,99.976851851851,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.99884259259255
MLL9384,LTE_MLL9384__S_Islampura,9,2G/LTE,Bronze,Macro,B2S,C4-MBD-08,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR8070,RUR8070__P_KharanayMoreBazzar,9,2G/3G/LTE,Hub,Macro,Standby,C4-SKT-03,Jazz Host/TELENOR Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.253472222222,100,100,100,100,100,,,,,,,,,,,,1,99.9626736111111
SKT5831,SKT5831_H_Chenab Rangers Rd Saidanwali Sialkot,9,2G/LTE,Diamond,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,93.335262345679,100,100,100,90.150462962963,100,99.824459876543,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,3,99.16550925925925
SKT0721,SKT0721__H_HajiPura,9,2G/3G/LTE,Hub,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.439300411522,93.157150205761,100,100,100,,,,,,,,,,,,2,99.62982253086415
GUJ9552,LTE_GUJ9552__S_GulshanColony,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-02,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
GUJ9556,LTE_GUJ9556__S_GovtShuhadaEAPSMemorial School,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR9550,LTE_RUR9550__S_Attawa_CMPak5629,6,2G/LTE,Bronze,Macro,OMO,C4-GUJ-01,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,100,79.826388888888,100,86.475694444444,67.442129629629,100,100,95.434027777777,90.254629629629,100,87.760416666666,100,100,100,100,90.497685185185,100,90.300925925925,100,,,,,,,,,,,,8,94.39959490740715
SKG9387,LTE_SKG9387__S_DinPur_CMPak40720,6,2G/LTE,Bronze,Macro,OMO,C4-NRW-05,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,100,92.361111111111,83.136574074074,81.877893518518,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,3,97.86877893518515
DSK9391,LTE_DSK9391__S_Mandranwala_CMPak40762,6,2G/LTE,Bronze,Macro,OMO,C4-WZD-07,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,75,7.03125,0,31.105324074074,21.736111111111,43.136574074074,100,100,100,100,100,100,100,100,100,100,91.724537037037,100,100,,,,,,,,,,,,7,78.48668981481481
RUR9475,RUR9475__S_Jalphanwali_Sialkot_MDSK4859,18,2G/3G/LTE,Platinum,Macro,Deodar CP Prime,C4-SKT-03,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,58.220807613168,100,100,100,100,100,79.166666666666,49.761123971193,100,94.126157407407,94.761766975308,87.853973765432,100,,,,,,,,,,,,6,93.1945248199587
GJR8423,GJR8423__S_DaraGulabShahCemetery,9,2G/LTE,Bronze,Macro,B2S,C4-GRT-04,Enfrashare,Enfrashare,Non DG Site,97.893518518518,100,95.748456790123,91.753472222222,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,3,99.26977237654316
GUJ8388,GUJ8388__S_GMagnoliaPark,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,E.co,E.co,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
GUJ8434,GUJ8434__S_MughalHomeopathicClinic,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-02,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,99.999035493827,99.756944444444,99.875578703703,100,100,99.998070987654,99.753086419753,99.75212191358,100,99.90837191358,99.627700617283,99.880401234567,99.999035493827,99.99324845679,,,,,,,,,,,,11,99.9271797839504
GUJ9561,GUJ9561__S_KotliArbang,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,E.co,E.co,Non DG Site,80.208333333333,69.253472222222,100,100,99.369212962963,100,99.016203703703,100,100,100,100,100,100,100,96.20949074074,93.55324074074,98.023726851851,92.100694444444,92.748842592592,72.934027777777,,,,,,,,,,,,10,94.67086226851823
KMK8459,KMK8459__S_PuranaChajokiRd,9,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,Tawal,Tawal,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
NVK8507,NVK8507__S_GoheerRoad,6,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,100,100,83.333333333333,97.555941358024,100,100,100,100,100,100,100,100,83.842592592592,100,100,100,100,100,100,83.923611111111,,,,,,,,,,,,4,97.432773919753
QDS8414,QDS8414__S_AlliedSchool,9,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,E.co,E.co,Non DG Site,100,100,100,100,100,100,84.346064814814,100,100,100,100,100,100,100,100,94.884259259259,100,100,100,100,,,,,,,,,,,,2,98.96151620370364
RUR8491,RUR8491__S_SaharanChatha,6,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,E.co,E.co,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR9314,RUR9314__S_SidraRabNawazHospital,6,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,ATL,ATL,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.251157407407,100,,,,,,,,,,,,1,99.86255787037035
RUR9562,RUR9562__S_Jora,6,2G/LTE,Bronze,Macro,B2S,C4-GRT-04,E.co,E.co,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,99.999035493827,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.99995177469135
SKK8435,SKK8435__S_MarkaziImamBargah,6,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,90.202546296296,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.51012731481481
GUJ8579,GUJ8579__S_ MadduKhalilNawabChowk,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-02,ATL,ATL,Non DG Site,100,100,84.461805555555,100,100,76.32137345679,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,2,98.03915895061725
MBN8580,MBN28580__S_FamilyWelfareCenterMandi2,6,2G/LTE,Bronze,Macro,B2S,C4-MBD-08,ATL,ATL,Non DG Site,100,66.225887345679,100,100,100,99.224537037037,89.84375,100,84.427083333333,100,100,100,100,97.170138888888,95.833333333333,90.960648148148,100,100,100,100,,,,,,,,,,,,7,96.1842689043209
RUR8394,RUR8394__S_Maranian_Marari,6,2G/LTE,Bronze,Macro,B2S,C4-GRT-04,E.co,E.co,Non DG Site,99.032600308642,94.032600308642,82.069830246913,93.622685185185,93.791473765432,95.847800925925,95.884452160493,96.93287037037,97.485532407407,89.755979938271,93.920717592592,83.611111111111,92.264660493827,95.866126543209,81.188271604938,92.1875,90.866126543209,87.989004629629,89.081790123456,90.509259259259,,,,,,,,,,,,20,91.7970196759255
RUR8493,RUR8493__S_ChowkQilaKalarWala,6,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,E.co,E.co,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88.80787037037,100,100,,,,,,,,,,,,1,99.4403935185185
SKT9850,SKT9850__S_Mohalla_IslamPura,9,2G/3G/LTE,Platinum,Macro,Deodar CP Prime,C4-SKT-03,Jazz Host/CM-PAK Guest,DEODAR,Non DG Site,100,100,100,100,93.072916666666,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.6536458333333
MDW5146,MDW5146__S_Model town Warid_MR525364,9,2G/LTE,Platinum,Macro,Deodar CP Prime,C4-SKT-03,JAZZ,DEODAR,Non DG Site,97.110982510288,100,100,100,94.793595679012,100,100,85.893775720164,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,3,98.8899176954732
RUR8521,RUR8521__S_Nindowal,6,2G/LTE,Bronze,Macro,B2S,C4-GRT-04,E.co,E.co,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
